,time,DiaSemana,Ano,Mes,Dia,Hora,Temp,dia_año,semana,sintetic
13282,2020-07-06 10:00:00,0,2020,7,6,10,6.492698222681042,188,27,1
13283,2020-07-06 11:00:00,0,2020,7,6,11,5.903696784474334,188,27,1
13284,2020-07-06 12:00:00,0,2020,7,6,12,6.7695005812613545,188,27,1
13285,2020-07-06 13:00:00,0,2020,7,6,13,7.542564968907641,188,27,1
13286,2020-07-06 14:00:00,0,2020,7,6,14,9.192760104075717,188,27,1
13287,2020-07-06 15:00:00,0,2020,7,6,15,10.237671309355846,188,27,1
13288,2020-07-06 16:00:00,0,2020,7,6,16,10.365807439542664,188,27,1
13289,2020-07-06 17:00:00,0,2020,7,6,17,10.651105011174025,188,27,1
13290,2020-07-06 18:00:00,0,2020,7,6,18,10.535003766142893,188,27,1
13291,2020-07-06 19:00:00,0,2020,7,6,19,10.36651537396358,188,27,1
13292,2020-07-06 20:00:00,0,2020,7,6,20,9.306029611423128,188,27,1
13293,2020-07-06 21:00:00,0,2020,7,6,21,8.540752502406974,188,27,1
13294,2020-07-06 22:00:00,0,2020,7,6,22,8.039534932394531,188,27,1
13295,2020-07-06 23:00:00,0,2020,7,6,23,7.543272903328557,188,27,1
13296,2020-07-07 00:00:00,1,2020,7,7,0,7.1050614967781485,189,27,1
13297,2020-07-07 01:00:00,1,2020,7,7,1,6.501901370153007,189,27,1
13298,2020-07-07 02:00:00,1,2020,7,7,2,6.980465038695968,189,27,1
13299,2020-07-07 03:00:00,1,2020,7,7,3,8.327664241709613,189,27,1
13300,2020-07-07 04:00:00,1,2020,7,7,4,7.288416511796811,189,27,1
13301,2020-07-07 05:00:00,1,2020,7,7,5,6.598180451398321,189,27,1
13302,2020-07-07 06:00:00,1,2020,7,7,6,7.488054018496655,189,27,1
13303,2020-07-07 07:00:00,1,2020,7,7,7,7.543272903328557,189,27,1
13304,2020-07-07 08:00:00,1,2020,7,7,8,7.817951458646121,189,27,1
13305,2020-07-07 09:00:00,1,2020,7,7,9,7.602739394685955,189,27,1
13306,2020-07-07 10:00:00,1,2020,7,7,10,7.534069755856592,189,27,1
13307,2020-07-07 11:00:00,1,2020,7,7,11,7.265054675906413,189,27,1
13308,2020-07-07 12:00:00,1,2020,7,7,12,7.6069870012115075,189,27,1
13309,2020-07-07 13:00:00,1,2020,7,7,13,7.952458998621182,189,27,1
13310,2020-07-07 14:00:00,1,2020,7,7,14,8.735434468160406,189,27,1
13311,2020-07-07 15:00:00,1,2020,7,7,15,9.334346988259995,189,27,1
13312,2020-07-07 16:00:00,1,2020,7,7,16,9.272048759218876,189,27,1
13313,2020-07-07 17:00:00,1,2020,7,7,17,9.816450328907536,189,27,1
13314,2020-07-07 18:00:00,1,2020,7,7,18,9.781053607861452,189,27,1
13315,2020-07-07 19:00:00,1,2020,7,7,19,9.87945649236957,189,27,1
13316,2020-07-07 20:00:00,1,2020,7,7,20,9.482305282232574,189,27,1
13317,2020-07-07 21:00:00,1,2020,7,7,21,9.063208105047067,189,27,1
13318,2020-07-07 22:00:00,1,2020,7,7,22,8.69862187827249,189,27,1
13319,2020-07-07 23:00:00,1,2020,7,7,23,8.476330470103107,189,27,1
13320,2015-07-09 00:00:00,3,2015,7,9,0,9.344966004573791,190,28,1
13321,2015-07-09 01:00:00,3,2015,7,9,1,8.645526796703336,190,28,1
13322,2015-07-09 02:00:00,3,2015,7,9,2,8.410492568957409,190,28,1
13323,2015-07-09 03:00:00,3,2015,7,9,3,8.31704522539576,190,28,1
13324,2015-07-09 04:00:00,3,2015,7,9,4,8.038826997973615,190,28,1
13325,2015-07-09 05:00:00,3,2015,7,9,5,7.031436317002317,190,28,1
13326,2015-07-09 06:00:00,3,2015,7,9,6,5.6814053763049515,190,28,1
13327,2015-07-09 07:00:00,3,2015,7,9,7,5.547605770750806,190,28,1
13328,2015-07-09 08:00:00,3,2015,7,9,8,4.7844524649974005,190,28,1
13329,2015-07-09 09:00:00,3,2015,7,9,9,4.530304007886571,190,28,1
13330,2015-07-09 10:00:00,3,2015,7,9,10,5.219124199443172,190,28,1
13331,2015-07-09 11:00:00,3,2015,7,9,11,5.388320526043458,190,28,1
13332,2015-07-09 12:00:00,3,2015,7,9,12,6.033956717923843,190,28,1
13333,2015-07-09 13:00:00,3,2015,7,9,13,7.177270807712148,190,28,1
13334,2015-07-09 14:00:00,3,2015,7,9,14,12.107326115009585,190,28,1
13335,2015-07-09 15:00:00,3,2015,7,9,15,13.999634822132805,190,28,1
13336,2015-07-09 16:00:00,3,2015,7,9,16,14.906498815333293,190,28,1
13337,2015-07-09 17:00:00,3,2015,7,9,17,16.159542740364373,190,28,1
13338,2015-07-09 18:00:00,3,2015,7,9,18,16.265024969081708,190,28,1
13339,2015-07-09 19:00:00,3,2015,7,9,19,15.763099464648349,190,28,1
13340,2015-07-09 20:00:00,3,2015,7,9,20,13.863711413315912,190,28,1
13341,2015-07-09 21:00:00,3,2015,7,9,21,13.373820794038181,190,28,1
13342,2015-07-09 22:00:00,3,2015,7,9,22,11.1240052043496,190,28,1
13343,2015-07-09 23:00:00,3,2015,7,9,23,11.161525728658432,190,28,1
13344,2015-07-10 00:00:00,4,2015,7,10,0,10.610752749181472,191,28,1
13345,2015-07-10 01:00:00,4,2015,7,10,1,10.922951828807868,191,28,1
13346,2015-07-10 02:00:00,4,2015,7,10,2,10.038741737076919,191,28,1
13347,2015-07-10 03:00:00,4,2015,7,10,3,9.218245743228863,191,28,1
13348,2015-07-10 04:00:00,4,2015,7,10,4,9.427794331821644,191,28,1
13349,2015-07-10 05:00:00,4,2015,7,10,5,9.342134266890127,191,28,1
13350,2015-07-10 06:00:00,4,2015,7,10,6,9.124798399667213,191,28,1
13351,2015-07-10 07:00:00,4,2015,7,10,7,9.465314856130476,191,28,1
13352,2015-07-10 08:00:00,4,2015,7,10,8,9.350629479941176,191,28,1
13353,2015-07-10 09:00:00,4,2015,7,10,9,9.469562462656029,191,28,1
13354,2015-07-10 10:00:00,4,2015,7,10,10,9.773974263652235,191,28,1
13355,2015-07-10 11:00:00,4,2015,7,10,11,9.865297803951137,191,28,1
13356,2015-07-10 12:00:00,4,2015,7,10,12,9.870961279318522,191,28,1
13357,2015-07-10 13:00:00,4,2015,7,10,13,10.358728095333447,191,28,1
13358,2015-07-10 14:00:00,4,2015,7,10,14,13.014190108210073,191,28,1
13359,2015-07-10 15:00:00,4,2015,7,10,15,13.89344465899461,191,28,1
13360,2015-07-10 16:00:00,4,2015,7,10,16,14.277145115134033,191,28,1
13361,2015-07-10 17:00:00,4,2015,7,10,17,16.08945723269312,191,28,1
13362,2015-07-10 18:00:00,4,2015,7,10,18,16.03069867575664,191,28,1
13363,2015-07-10 19:00:00,4,2015,7,10,19,15.479925696279736,191,28,1
13364,2015-07-10 20:00:00,4,2015,7,10,20,13.92176203583142,191,28,1
13365,2015-07-10 21:00:00,4,2015,7,10,21,13.000739354212556,191,28,1
13366,2015-07-10 22:00:00,4,2015,7,10,22,11.904148936205104,191,28,1
13367,2015-07-10 23:00:00,4,2015,7,10,23,11.598321266367009,191,28,1
13368,2015-07-11 00:00:00,5,2015,7,11,0,11.650000479094274,192,28,1
13369,2015-07-11 01:00:00,5,2015,7,11,1,11.61460375804819,192,28,1
13370,2015-07-11 02:00:00,5,2015,7,11,2,11.0815291390943,192,28,1
13371,2015-07-11 03:00:00,5,2015,7,11,3,10.971091369430553,192,28,1
13372,2015-07-11 04:00:00,5,2015,7,11,4,10.871980550501519,192,28,1
13373,2015-07-11 05:00:00,5,2015,7,11,5,11.419213857873899,192,28,1
13374,2015-07-11 06:00:00,5,2015,7,11,6,11.485051759019598,192,28,1
13375,2015-07-11 07:00:00,5,2015,7,11,7,11.384525071248731,192,28,1
13376,2015-07-11 08:00:00,5,2015,7,11,8,11.29603326863355,192,28,1
13377,2015-07-11 09:00:00,5,2015,7,11,9,11.228071564225047,192,28,1
13378,2015-07-11 10:00:00,5,2015,7,11,10,10.752339633365807,192,28,1
13379,2015-07-11 11:00:00,5,2015,7,11,11,10.56686081508434,192,28,1
13380,2015-07-11 12:00:00,5,2015,7,11,12,10.342445603652266,192,28,1
13381,2015-07-11 13:00:00,5,2015,7,11,13,10.431645340688362,192,28,1
13382,2015-07-11 14:00:00,5,2015,7,11,14,12.397579227587414,192,28,1
13383,2015-07-11 15:00:00,5,2015,7,11,15,13.516115612643432,192,28,1
13384,2015-07-11 16:00:00,5,2015,7,11,16,13.780175151647143,192,28,1
13385,2015-07-11 17:00:00,5,2015,7,11,17,14.304754557549984,192,28,1
13386,2015-07-11 18:00:00,5,2015,7,11,18,14.813051471771644,192,28,1
13387,2015-07-11 19:00:00,5,2015,7,11,19,14.552531604872513,192,28,1
13388,2015-07-11 20:00:00,5,2015,7,11,20,13.353998630252363,192,28,1
13389,2015-07-11 21:00:00,5,2015,7,11,21,12.297760474237464,192,28,1
13390,2015-07-11 22:00:00,5,2015,7,11,22,11.138163892768034,192,28,1
13391,2015-07-11 23:00:00,5,2015,7,11,23,11.177100285918698,192,28,1
13392,2015-07-12 00:00:00,6,2015,7,12,0,10.947729533540155,193,28,1
13393,2015-07-12 01:00:00,6,2015,7,12,1,10.743136485893842,193,28,1
13394,2015-07-12 02:00:00,6,2015,7,12,2,10.556949733191459,193,28,1
13395,2015-07-12 03:00:00,6,2015,7,12,3,10.31271235797351,193,28,1
13396,2015-07-12 04:00:00,6,2015,7,12,4,9.953081672145402,193,28,1
13397,2015-07-12 05:00:00,6,2015,7,12,5,9.632387379467957,193,28,1
13398,2015-07-12 06:00:00,6,2015,7,12,6,10.001929147189003,193,28,1
13399,2015-07-12 07:00:00,6,2015,7,12,7,10.411823176902544,193,28,1
13400,2015-07-12 08:00:00,6,2015,7,12,8,10.579603634660941,193,28,1
13401,2015-07-12 09:00:00,6,2015,7,12,9,10.721898453266192,193,28,1
13402,2015-07-12 10:00:00,6,2015,7,12,10,11.536730971746863,193,28,1
13403,2015-07-12 11:00:00,6,2015,7,12,11,11.686105134561274,193,28,1
13404,2015-07-12 12:00:00,6,2015,7,12,12,12.551200996927378,193,28,1
13405,2015-07-12 13:00:00,6,2015,7,12,13,13.06091377999087,193,28,1
13406,2015-07-12 14:00:00,6,2015,7,12,14,15.928048184723025,193,28,1
13407,2015-07-12 15:00:00,6,2015,7,12,15,15.906810152095375,193,28,1
13408,2015-07-12 16:00:00,6,2015,7,12,16,16.157418937101625,193,28,1
13409,2015-07-12 17:00:00,6,2015,7,12,17,17.40267558350257,193,28,1
13410,2015-07-12 18:00:00,6,2015,7,12,18,17.939289874561098,193,28,1
13411,2015-07-12 19:00:00,6,2015,7,12,19,18.17998757767441,193,28,1
13412,2015-07-12 20:00:00,6,2015,7,12,20,17.528687910426584,193,28,1
13413,2015-07-12 21:00:00,6,2015,7,12,21,17.215780896379272,193,28,1
13414,2015-07-12 22:00:00,6,2015,7,12,22,16.150339592892408,193,28,1
13415,2015-07-12 23:00:00,6,2015,7,12,23,16.032114544598528,193,28,1
13416,2015-07-13 00:00:00,0,2015,7,13,0,15.854423004947193,194,28,1
13417,2015-07-13 01:00:00,0,2015,7,13,1,15.792124775906132,194,28,1
13418,2015-07-13 02:00:00,0,2015,7,13,2,15.60735389204558,194,28,1
13419,2015-07-13 03:00:00,0,2015,7,13,3,15.617264973938518,194,28,1
13420,2015-07-13 04:00:00,0,2015,7,13,4,14.607750489704415,194,28,1
13421,2015-07-13 05:00:00,0,2015,7,13,5,14.4626239334155,194,28,1
13422,2015-07-13 06:00:00,0,2015,7,13,6,14.099453575482755,194,28,1
13423,2015-07-13 07:00:00,0,2015,7,13,7,13.614518497151494,194,28,1
13424,2015-07-13 08:00:00,0,2015,7,13,8,12.886761912444172,194,28,1
13425,2015-07-13 09:00:00,0,2015,7,13,9,12.47686788273063,194,28,1
13426,2015-07-13 10:00:00,0,2015,7,13,10,10.908085205968518,194,28,1
13427,2015-07-13 11:00:00,0,2015,7,13,11,10.973923107114217,194,28,1
13428,2015-07-13 12:00:00,0,2015,7,13,12,10.86985674723877,194,28,1
13429,2015-07-13 13:00:00,0,2015,7,13,13,11.0454244836273,194,28,1
13430,2015-07-13 14:00:00,0,2015,7,13,14,10.836583829455435,194,28,1
13431,2015-07-13 15:00:00,0,2015,7,13,15,10.45996271752523,194,28,1
13432,2015-07-13 16:00:00,0,2015,7,13,16,10.373594718172797,194,28,1
13433,2015-07-13 17:00:00,0,2015,7,13,17,10.707031830426843,194,28,1
13434,2015-07-13 18:00:00,0,2015,7,13,18,10.704200092743122,194,28,1
13435,2015-07-13 19:00:00,0,2015,7,13,19,10.73393333842182,194,28,1
13436,2015-07-13 20:00:00,0,2015,7,13,20,10.161214391896351,194,28,1
13437,2015-07-13 21:00:00,0,2015,7,13,21,10.418194586690845,194,28,1
13438,2015-07-13 22:00:00,0,2015,7,13,22,9.78600914880792,194,28,1
13439,2015-07-13 23:00:00,0,2015,7,13,23,9.72229505092497,194,28,1
13440,2015-07-14 00:00:00,1,2015,7,14,0,9.829193148484137,195,28,1
13441,2015-07-14 01:00:00,1,2015,7,14,1,9.85821845974192,195,28,1
13442,2015-07-14 02:00:00,1,2015,7,14,2,9.427086397400728,195,28,1
13443,2015-07-14 03:00:00,1,2015,7,14,3,9.25647420195861,195,28,1
13444,2015-07-14 04:00:00,1,2015,7,14,4,8.533673158197757,195,28,1
13445,2015-07-14 05:00:00,1,2015,7,14,5,7.564510935956207,195,28,1
13446,2015-07-14 06:00:00,1,2015,7,14,6,7.271426085694657,195,28,1
13447,2015-07-14 07:00:00,1,2015,7,14,7,6.642072385495453,195,28,1
13448,2015-07-14 08:00:00,1,2015,7,14,8,6.463672911423259,195,28,1
13449,2015-07-14 09:00:00,1,2015,7,14,9,6.252708453988589,195,28,1
13450,2015-07-14 10:00:00,1,2015,7,14,10,7.018693497425716,195,28,1
13451,2015-07-14 11:00:00,1,2015,7,14,11,7.117804316354693,195,28,1
13452,2015-07-14 12:00:00,1,2015,7,14,12,7.453365231871544,195,28,1
13453,2015-07-14 13:00:00,1,2015,7,14,13,8.166963128160432,195,28,1
13454,2015-07-14 14:00:00,1,2015,7,14,14,11.562216610900009,195,28,1
13455,2015-07-14 15:00:00,1,2015,7,14,15,11.91618382136079,195,28,1
13456,2015-07-14 16:00:00,1,2015,7,14,16,11.831231690850188,195,28,1
13457,2015-07-14 17:00:00,1,2015,7,14,17,12.800393913091739,195,28,1
13458,2015-07-14 18:00:00,1,2015,7,14,18,12.908707879492738,195,28,1
13459,2015-07-14 19:00:00,1,2015,7,14,19,12.682876799218775,195,28,1
13460,2015-07-14 20:00:00,1,2015,7,14,20,10.772869731572541,195,28,1
13461,2015-07-14 21:00:00,1,2015,7,14,21,10.11236691685275,195,28,1
13462,2015-07-14 22:00:00,1,2015,7,14,22,7.8873290318964,195,28,1
13463,2015-07-14 23:00:00,1,2015,7,14,23,7.839189491273771,195,28,1
13464,2015-07-15 00:00:00,2,2015,7,15,0,7.807332442332267,196,28,1
13465,2015-07-15 01:00:00,2,2015,7,15,1,8.195280504997243,196,28,1
13466,2015-07-15 02:00:00,2,2015,7,15,2,7.902195654735749,196,28,1
13467,2015-07-15 03:00:00,2,2015,7,15,3,6.786491007363452,196,28,1
13468,2015-07-15 04:00:00,2,2015,7,15,4,6.382260453017238,196,28,1
13469,2015-07-15 05:00:00,2,2015,7,15,5,5.178771937450676,196,28,1
13470,2015-07-15 06:00:00,2,2015,7,15,6,3.286463230327456,196,28,1
13471,2015-07-15 07:00:00,2,2015,7,15,7,2.6295000877123016,196,28,1
13472,2015-07-15 08:00:00,2,2015,7,15,8,2.340662843976304,196,28,1
13473,2015-07-15 09:00:00,2,2015,7,15,9,1.838737339542945,196,28,1
13474,2015-07-15 10:00:00,2,2015,7,15,10,2.31659307366499,196,28,1
13475,2015-07-15 11:00:00,2,2015,7,15,11,2.0539494035030543,196,28,1
13476,2015-07-15 12:00:00,2,2015,7,15,12,3.063463887737157,196,28,1
13477,2015-07-15 13:00:00,2,2015,7,15,13,6.747554614212731,196,28,1
13478,2015-07-15 14:00:00,2,2015,7,15,14,10.171125473789232,196,28,1
13479,2015-07-15 15:00:00,2,2015,7,15,15,11.051795893415601,196,28,1
13480,2015-07-15 16:00:00,2,2015,7,15,16,11.300988809579962,196,28,1
13481,2015-07-15 17:00:00,2,2015,7,15,17,12.431560079791666,196,28,1
13482,2015-07-15 18:00:00,2,2015,7,15,18,12.578810439343329,196,28,1
13483,2015-07-15 19:00:00,2,2015,7,15,19,12.49527417767456,196,28,1
13484,2015-07-15 20:00:00,2,2015,7,15,20,10.811098190302289,196,28,1
13485,2015-07-15 21:00:00,2,2015,7,15,21,8.65968548512177,196,28,1
13486,2015-07-15 22:00:00,2,2015,7,15,22,5.893785702581397,196,28,1
13487,2015-07-15 23:00:00,2,2015,7,15,23,6.634993041286236,196,28,1
13488,2006-07-16 00:00:00,6,2006,7,16,0,11.497206272448125,197,29,1
13489,2006-07-16 01:00:00,6,2006,7,16,1,11.410326003603359,197,29,1
13490,2006-07-16 02:00:00,6,2006,7,16,2,11.181470661280628,197,29,1
13491,2006-07-16 03:00:00,6,2006,7,16,3,11.709815710840587,197,29,1
13492,2006-07-16 04:00:00,6,2006,7,16,4,12.014249823621753,197,29,1
13493,2006-07-16 05:00:00,6,2006,7,16,5,12.308795125314987,197,29,1
13494,2006-07-16 06:00:00,6,2006,7,16,6,12.702934881537487,197,29,1
13495,2006-07-16 07:00:00,6,2006,7,16,7,13.39091359580408,197,29,1
13496,2006-07-16 08:00:00,6,2006,7,16,8,13.092130232215993,197,29,1
13497,2006-07-16 09:00:00,6,2006,7,16,9,13.455190867876183,197,29,1
13498,2006-07-16 10:00:00,6,2006,7,16,10,14.043575127613394,197,29,1
13499,2006-07-16 11:00:00,6,2006,7,16,11,14.156590111476532,197,29,1
13500,2006-07-16 12:00:00,6,2006,7,16,12,14.283731968322513,197,29,1
13501,2006-07-16 13:00:00,6,2006,7,16,13,14.578983613664832,197,29,1
13502,2006-07-16 14:00:00,6,2006,7,16,14,15.062829013328667,197,29,1
13503,2006-07-16 15:00:00,6,2006,7,16,15,16.512952525022,197,29,1
13504,2006-07-16 16:00:00,6,2006,7,16,16,16.221232597925393,197,29,1
13505,2006-07-16 17:00:00,6,2006,7,16,17,16.073606775254234,197,29,1
13506,2006-07-16 18:00:00,6,2006,7,16,18,15.89560817566985,197,29,1
13507,2006-07-16 19:00:00,6,2006,7,16,19,15.911147735951033,197,29,1
13508,2006-07-16 20:00:00,6,2006,7,16,20,15.809434250474226,197,29,1
13509,2006-07-16 21:00:00,6,2006,7,16,21,15.557975911378833,197,29,1
13510,2006-07-16 22:00:00,6,2006,7,16,22,15.122868223505975,197,29,1
13511,2006-07-16 23:00:00,6,2006,7,16,23,15.413881806953384,197,29,1
13512,2006-07-17 00:00:00,0,2006,7,17,0,15.447079958463178,198,29,1
13513,2006-07-17 01:00:00,0,2006,7,17,1,15.759283851384964,198,29,1
13514,2006-07-17 02:00:00,0,2006,7,17,2,15.982488444514615,198,29,1
13515,2006-07-17 03:00:00,0,2006,7,17,3,15.911147735951033,198,29,1
13516,2006-07-17 04:00:00,0,2006,7,17,4,15.726085699875227,198,29,1
13517,2006-07-17 05:00:00,0,2006,7,17,5,15.623665870749278,198,29,1
13518,2006-07-17 06:00:00,0,2006,7,17,6,15.26484329698394,198,29,1
13519,2006-07-17 07:00:00,0,2006,7,17,7,15.090376415645324,198,29,1
13520,2006-07-17 08:00:00,0,2006,7,17,8,15.075543199013282,198,29,1
13521,2006-07-17 09:00:00,0,2006,7,17,9,14.725196749037707,198,29,1
13522,2006-07-17 10:00:00,0,2006,7,17,10,14.805719925040137,198,29,1
13523,2006-07-17 11:00:00,0,2006,7,17,11,14.885536757393481,198,29,1
13524,2006-07-17 12:00:00,0,2006,7,17,12,14.87070354076144,198,29,1
13525,2006-07-17 13:00:00,0,2006,7,17,13,15.096733508487603,198,29,1
13526,2006-07-17 14:00:00,0,2006,7,17,14,15.324176163512107,198,29,1
13527,2006-07-17 15:00:00,0,2006,7,17,15,16.727680994361833,198,29,1
13528,2006-07-17 16:00:00,0,2006,7,17,16,16.47692899891564,198,29,1
13529,2006-07-17 17:00:00,0,2006,7,17,17,16.576523453444963,198,29,1
13530,2006-07-17 18:00:00,0,2006,7,17,18,17.13170956167238,198,29,1
13531,2006-07-17 19:00:00,0,2006,7,17,19,17.507484383017186,198,29,1
13532,2006-07-17 20:00:00,0,2006,7,17,20,17.398707461048957,198,29,1
13533,2006-07-17 21:00:00,0,2006,7,17,21,16.354731547613653,198,29,1
13534,2006-07-17 22:00:00,0,2006,7,17,22,15.049408483994966,198,29,1
13535,2006-07-17 23:00:00,0,2006,7,17,23,15.011265926941121,198,29,1
13536,2006-07-18 00:00:00,1,2006,7,18,0,14.519650747136723,199,29,1
13537,2006-07-18 01:00:00,1,2006,7,18,1,13.470730428157367,199,29,1
13538,2006-07-18 02:00:00,1,2006,7,18,2,13.48273827019284,199,29,1
13539,2006-07-18 03:00:00,1,2006,7,18,3,13.829553001922704,199,29,1
13540,2006-07-18 04:00:00,1,2006,7,18,4,13.953869484172117,199,29,1
13541,2006-07-18 05:00:00,1,2006,7,18,5,14.230049850987541,199,29,1
13542,2006-07-18 06:00:00,1,2006,7,18,6,14.253359191409288,199,29,1
13543,2006-07-18 07:00:00,1,2006,7,18,7,14.388270828395832,199,29,1
13544,2006-07-18 08:00:00,1,2006,7,18,8,14.689173222931345,199,29,1
13545,2006-07-18 09:00:00,1,2006,7,18,9,14.868584509814013,199,29,1
13546,2006-07-18 10:00:00,1,2006,7,18,10,15.330533256354386,199,29,1
13547,2006-07-18 11:00:00,1,2006,7,18,11,15.566452035168595,199,29,1
13548,2006-07-18 12:00:00,1,2006,7,18,12,15.989551881006037,199,29,1
13549,2006-07-18 13:00:00,1,2006,7,18,13,16.50094468298653,199,29,1
13550,2006-07-18 14:00:00,1,2006,7,18,14,17.268033885957266,199,29,1
13551,2006-07-18 15:00:00,1,2006,7,18,15,19.479595851428144,199,29,1
13552,2006-07-18 16:00:00,1,2006,7,18,16,20.392898189771756,199,29,1
13553,2006-07-18 17:00:00,1,2006,7,18,17,20.885926056874496,199,29,1
13554,2006-07-18 18:00:00,1,2006,7,18,18,20.695213271605496,199,29,1
13555,2006-07-18 19:00:00,1,2006,7,18,19,19.705625819154307,199,29,1
13556,2006-07-18 20:00:00,1,2006,7,18,20,19.648411983573624,199,29,1
13557,2006-07-18 21:00:00,1,2006,7,18,21,19.177280769594347,199,29,1
13558,2006-07-18 22:00:00,1,2006,7,18,22,17.535738128982985,199,29,1
13559,2006-07-18 23:00:00,1,2006,7,18,23,17.454508609331356,199,29,1
13560,2006-07-19 00:00:00,2,2006,7,19,0,16.77006161331053,200,29,1
13561,2006-07-19 01:00:00,2,2006,7,19,1,16.26926396606717,200,29,1
13562,2006-07-19 02:00:00,2,2006,7,19,2,16.130820610834917,200,29,1
13563,2006-07-19 03:00:00,2,2006,7,19,3,14.300684215901981,200,29,1
13564,2006-07-19 04:00:00,2,2006,7,19,4,13.663562244373793,200,29,1
13565,2006-07-19 05:00:00,2,2006,7,19,5,13.32381094913535,200,29,1
13566,2006-07-19 06:00:00,2,2006,7,19,6,12.952274189685454,200,29,1
13567,2006-07-19 07:00:00,2,2006,7,19,7,12.744609156836987,200,29,1
13568,2006-07-19 08:00:00,2,2006,7,19,8,12.311620499911555,200,29,1
13569,2006-07-19 09:00:00,2,2006,7,19,9,11.112955327313614,200,29,1
13570,2006-07-19 10:00:00,2,2006,7,19,10,10.343040749746308,200,29,1
13571,2006-07-19 11:00:00,2,2006,7,19,11,10.160097744617929,200,29,1
13572,2006-07-19 12:00:00,2,2006,7,19,12,10.89328245242973,200,29,1
13573,2006-07-19 13:00:00,2,2006,7,19,13,12.026257665657226,200,29,1
13574,2006-07-19 14:00:00,2,2006,7,19,14,12.473373195565614,200,29,1
13575,2006-07-19 15:00:00,2,2006,7,19,15,15.810140594123368,200,29,1
13576,2006-07-19 16:00:00,2,2006,7,19,16,15.86029099321263,200,29,1
13577,2006-07-19 17:00:00,2,2006,7,19,17,15.634261025486467,200,29,1
13578,2006-07-19 18:00:00,2,2006,7,19,18,15.62790393264413,200,29,1
13579,2006-07-19 19:00:00,2,2006,7,19,19,15.611658028713805,200,29,1
13580,2006-07-19 20:00:00,2,2006,7,19,20,15.372207531653885,200,29,1
13581,2006-07-19 21:00:00,2,2006,7,19,21,12.704347568835772,200,29,1
13582,2006-07-19 22:00:00,2,2006,7,19,22,9.432563785999264,200,29,1
13583,2006-07-19 23:00:00,2,2006,7,19,23,9.013702002056675,200,29,1
13584,2006-07-20 00:00:00,3,2006,7,20,0,8.946599355388003,201,29,1
13585,2006-07-20 01:00:00,3,2006,7,20,1,8.893623581702172,201,29,1
13586,2006-07-20 02:00:00,3,2006,7,20,2,8.816632123945396,201,29,1
13587,2006-07-20 03:00:00,3,2006,7,20,3,7.167319703193414,201,29,1
13588,2006-07-20 04:00:00,3,2006,7,20,4,7.548745273731356,201,29,1
13589,2006-07-20 05:00:00,3,2006,7,20,5,7.392643327270491,201,29,1
13590,2006-07-20 06:00:00,3,2006,7,20,6,7.12070102234992,201,29,1
13591,2006-07-20 07:00:00,3,2006,7,20,7,7.108693180314447,201,29,1
13592,2006-07-20 08:00:00,3,2006,7,20,8,7.39546870186706,201,29,1
13593,2006-07-20 09:00:00,3,2006,7,20,9,8.36457218849307,201,29,1
13594,2006-07-20 10:00:00,3,2006,7,20,10,8.43803192800408,201,29,1
13595,2006-07-20 11:00:00,3,2006,7,20,11,8.238136675296232,201,29,1
13596,2006-07-20 12:00:00,3,2006,7,20,12,9.309659991048136,201,29,1
13597,2006-07-20 13:00:00,3,2006,7,20,13,10.486428510522614,201,29,1
13598,2006-07-20 14:00:00,3,2006,7,20,14,13.568912195388407,201,29,1
13599,2006-07-20 15:00:00,3,2006,7,20,15,19.405429768267993,201,29,1
13600,2006-07-20 16:00:00,3,2006,7,20,16,20.386541096929477,201,29,1
13601,2006-07-20 17:00:00,3,2006,7,20,17,21.882576945817107,201,29,1
13602,2006-07-20 18:00:00,3,2006,7,20,18,22.400326840639934,201,29,1
13603,2006-07-20 19:00:00,3,2006,7,20,19,22.514048168152158,201,29,1
13604,2006-07-20 20:00:00,3,2006,7,20,20,22.090241978665574,201,29,1
13605,2006-07-20 21:00:00,3,2006,7,20,21,20.346985852577347,201,29,1
13606,2006-07-20 22:00:00,3,2006,7,20,22,18.35439041834121,201,29,1
13607,2006-07-20 23:00:00,3,2006,7,20,23,17.61202324309056,201,29,1
13608,2006-07-21 00:00:00,4,2006,7,21,0,16.933226996262874,202,29,1
13609,2006-07-21 01:00:00,4,2006,7,21,1,16.036170561849588,202,29,1
13610,2006-07-21 02:00:00,4,2006,7,21,2,16.549682394777506,202,29,1
13611,2006-07-21 03:00:00,4,2006,7,21,3,15.809434250474226,202,29,1
13612,2006-07-21 04:00:00,4,2006,7,21,4,15.931631701776212,202,29,1
13613,2006-07-21 05:00:00,4,2006,7,21,5,16.178851978976695,202,29,1
13614,2006-07-21 06:00:00,4,2006,7,21,6,16.1739075734327,202,29,1
13615,2006-07-21 07:00:00,4,2006,7,21,7,16.570872704251826,202,29,1
13616,2006-07-21 08:00:00,4,2006,7,21,8,15.988139193707752,202,29,1
13617,2006-07-21 09:00:00,4,2006,7,21,9,14.985131211922806,202,29,1
13618,2006-07-21 10:00:00,4,2006,7,21,10,15.292390699300597,202,29,1
13619,2006-07-21 11:00:00,4,2006,7,21,11,15.269787702527992,202,29,1
13620,2006-07-21 12:00:00,4,2006,7,21,12,15.774823411666148,202,29,1
13621,2006-07-21 13:00:00,4,2006,7,21,13,15.499349388499866,202,29,1
